UNOFFICIAL ELECTION RESULTS<br/>PROJECTED OUTSTANDING BALLOTS: 4,500<br/>NEXT UPDATE 04/11/2025 BY 6PM
SanDiego
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"0029-345810-GOLDEN HILL","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","14.94%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","42","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","40","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","26","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","8.80%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.80%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","28","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","26","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","14","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","8.65%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.65%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","47","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","25","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","20","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","15","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","11.57%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","11.57%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","37","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","29","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","18","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","8.53%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","8.53%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","49","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","31","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","18","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","16","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","5","7.76%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","7.76%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","40","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","34","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","26","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","11","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","9.15%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","9.15%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","42","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","20","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","15","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","5","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","8.33%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.33%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","34","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","27","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","22","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","5","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","7.19%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","7.19%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","54","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","52","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","24","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","12","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","10.22%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","10.22%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","33","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","19","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","14","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","1","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","7.80%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","7.80%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","64","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","21","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","16","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","10.57%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","10.57%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","72","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","29","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","15","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","8.49%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","8.49%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","41","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","38","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","27","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","22","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","8.31%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","8.31%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","42","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","34","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","34","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","8.53%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.53%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","20","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","15","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","13","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","5.85%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","5.85%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","127","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","92","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","49","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","20.01%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","20.01%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","90","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","70","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","36","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","9","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","14.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","14.28%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","73","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","54","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","50","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","16","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","18.84%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","18.84%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","127","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","120","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","58","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","11","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","5","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","20.42%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","20.42%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","130","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","92","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","38","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","8","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","20.41%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","20.41%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","57","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","53","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","32","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","9","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","14.05%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","14.05%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","86","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","75","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","63","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","11","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","16.43%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","16.43%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","106","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","68","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","45","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","5","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","21.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","21.38%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","70","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","37","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","24","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","11.18%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","11.18%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","62","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","60","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","49","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","12","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","13.09%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","13.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","67","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","55","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","37","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","11.19%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","11.19%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","78","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","50","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","48","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","19","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","6","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","14.36%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","14.36%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","51","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","44","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","23","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","16","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","4","10.87%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","10.87%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","57","13.11%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","54","13.11%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","43","13.11%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","13.11%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","13.11%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","13.11%"
