UNOFFICIAL ELECTION RESULTS<br/>CLICK ON ELECTION RESULTS EXPLAINED TO LEARN MORE<br/>NEXT UPDATE 04/14/2025 BY 6PM
SanDiego
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"0029-345810-GOLDEN HILL","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","16.14%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","44","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","42","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","26","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","9.07%"
"0030-350000-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","28","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","27","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","14","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","9","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","9.07%"
"0031-350200-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","9.07%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","51","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","27","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","22","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","18","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","12.72%"
"0032-350210-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","12.72%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","37","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","31","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","18","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","11","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","8.79%"
"0033-350240-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","8.79%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","53","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","32","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","18","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","17","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","5","8.12%"
"0034-350300-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.12%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","43","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","35","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","27","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","14","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","9.86%"
"0035-350600-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","9.86%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","45","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","22","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","15","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","5","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","9.06%"
"0036-350610-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","9.06%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","34","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","32","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","23","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","5","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","7.67%"
"0037-351310-SE SAN DIEGO E","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","7.67%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","58","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","58","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","27","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","13","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","11.24%"
"0038-355400-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","11.24%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","36","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","21","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","14","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","1","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","8.47%"
"0039-355700-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.47%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","68","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","24","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","16","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","11.24%"
"0040-356100-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","11.24%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","78","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","31","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","16","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","9.14%"
"0041-356900-SE SAN DIEGO W","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","9.14%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","46","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","42","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","28","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","22","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","8.93%"
"0042-370010-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","8.93%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","42","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","36","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","35","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","8","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","8.80%"
"0043-370600-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","8.80%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","22","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","16","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","14","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","6","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","6.35%"
"0044-371000-CHOLLAS PARK","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","6.35%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","130","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","96","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","56","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","20.98%"
"0045-385010-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","20.98%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","100","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","72","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","38","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","15.28%"
"0046-385020-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","15.28%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","75","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","56","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","52","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","16","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","19.40%"
"0047-385310-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","19.40%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","129","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","127","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","65","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","12","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","5","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","21.47%"
"0048-385500-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","21.47%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","141","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","96","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","47","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","8","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","3","22.16%"
"0049-385510-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","22.16%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","60","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","57","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","33","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","10","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","5","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","15.01%"
"0050-385570-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","15.01%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","97","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","77","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","64","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","11","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","17.38%"
"0051-385580-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","17.38%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","110","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","73","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","45","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","6","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","5","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","22.20%"
"0052-385610-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","0","22.20%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","71","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","40","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","25","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","7","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","1","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","11.66%"
"0053-385620-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","1","11.66%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","66","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","64","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","53","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","12","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","1","13.91%"
"0054-385630-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","0","13.91%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","74","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","58","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","38","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","13","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","2","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","12.09%"
"0055-385650-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","0","12.09%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","85","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","50","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","49","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","19","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","6","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","4","14.92%"
"0056-385740-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","2","14.92%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","53","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","45","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","24","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","16","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LOUIS A. FUENTES","4","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","4","11.17%"
"0057-385760-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","3","11.17%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","VIVIAN MORENO","59","13.76%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","PALOMA AGUIRRE","58","13.76%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","JOHN MC CANN","44","13.76%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","CAROLINA CHAVEZ","15","13.76%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","LINCOLN PICKARD","3","13.76%"
"0058-385790-NESTOR","MEMBER, BOARD OF SUPERVISORS DISTRICT NO. 1","ELIZABETH EFIRD","2","13.76%"
